I3S6V0	I3S6V0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	227
I3S9B7	I3S9B7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	196
I3SAK1	I3SAK1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	216
I3SFP8	I3SFP8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	228
I3SHE4	I3SHE4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	158
I3SRU2	I3SRU2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	8
I3SSL9	I3SSL9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	296
I3SY08	I3SY08_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	88
I3T2G7	I3T2G7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	197
I3T7L2	I3T7L2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	127
I3T861	I3T861_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	114
D3KTZ4	D3KTZ4_LOTJA	unreviewed	LysM type receptor kinase	LYS4	Lotus japonicus (Lotus corniculatus var. japonicus)	660
Q403G5	Q403G5_LOTJA	unreviewed	Dihydroflavonol 4-reductase	DFR5	Lotus japonicus (Lotus corniculatus var. japonicus)	340
I3S252	I3S252_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	52
I3S661	I3S661_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	185
I3S6E4	I3S6E4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	137
I3SDL8	I3SDL8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	239
I3SKT3	I3SKT3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	32
I3SNI0	I3SNI0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	294
I3SPQ4	I3SPQ4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	121
I3STC5	I3STC5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	370
I3STU7	I3STU7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	90
I3SV06	I3SV06_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	345
I3SYQ2	I3SYQ2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	53
I3T0M2	I3T0M2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	555
I3T740	I3T740_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	14
I3TA79	I3TA79_LOTJA	unreviewed	Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97)		Lotus japonicus (Lotus corniculatus var. japonicus)	181
I3TAN0	I3TAN0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	300
G8JZ50	G8JZ50_LOTJA	unreviewed	Alcohol dehydrogenase (EC 1.1.1.1)	ADH1	Lotus japonicus (Lotus corniculatus var. japonicus)	380
I3S0V5	I3S0V5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	347
I3S526	I3S526_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	285
I3S759	I3S759_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	298
I3SCS1	I3SCS1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	144
I3SFK1	I3SFK1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	193
I3SNG0	I3SNG0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	261
I3SQ66	I3SQ66_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	139
I3SUI5	I3SUI5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	43
I3SZ65	I3SZ65_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	160
I3T2G4	I3T2G4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	65
I3T461	I3T461_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	304
I3T6Q7	I3T6Q7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	192
B6GV49	B6GV49_LOTJA	unreviewed	Putative G-protein coupled receptor	gcr1	Lotus japonicus (Lotus corniculatus var. japonicus)	319
I3SPB5	I3SPB5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	383
I3SWE0	I3SWE0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	235
I3T6E8	I3T6E8_LOTJA	unreviewed	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)		Lotus japonicus (Lotus corniculatus var. japonicus)	256
Q68A09	Q68A09_LOTJA	unreviewed	Peroxidase (EC 1.11.1.7) (Fragment)	LjRH101	Lotus japonicus (Lotus corniculatus var. japonicus)	143
I3S166	I3S166_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	245
I3S8P5	I3S8P5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	71
I3SCC6	I3SCC6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	224
I3SGE3	I3SGE3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	67
I3SJ44	I3SJ44_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	188
I3SKT2	I3SKT2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	103
I3SPE7	I3SPE7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	91
I3SVC2	I3SVC2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	215
I3T0Y8	I3T0Y8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	169
I3T2Z4	I3T2Z4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	91
I3T4C0	I3T4C0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	56
I3T627	I3T627_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	192
I3T9K7	I3T9K7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	197
I3S1M3	I3S1M3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	89
I3S5C5	I3S5C5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	197
I3S834	I3S834_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	144
I3S499	I3S499_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	529
I3S4G2	I3S4G2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	257
I3SFG0	I3SFG0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	319
I3SHT3	I3SHT3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	274
I3SRI7	I3SRI7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	43
I3T1V7	I3T1V7_LOTJA	unreviewed	40S ribosomal protein S12		Lotus japonicus (Lotus corniculatus var. japonicus)	143
I3SA86	I3SA86_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	432
I3SJJ2	I3SJJ2_LOTJA	unreviewed	HVA22-like protein		Lotus japonicus (Lotus corniculatus var. japonicus)	169
I3SX19	I3SX19_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	32
I3T8F2	I3T8F2_LOTJA	unreviewed	Peroxidase (EC 1.11.1.7)		Lotus japonicus (Lotus corniculatus var. japonicus)	329
I3S0A6	I3S0A6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	180
I3SCR6	I3SCR6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	82
I3SJ20	I3SJ20_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	360
I3SVX1	I3SVX1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	121
I3T5J1	I3T5J1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	127
I3RZH6	I3RZH6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	108
I3S4A7	I3S4A7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	105
I3S4N0	I3S4N0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	163
I3S518	I3S518_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	256
I3SBR7	I3SBR7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	81
I3SCY1	I3SCY1_LOTJA	unreviewed	DNA primase (EC 2.7.7.-)		Lotus japonicus (Lotus corniculatus var. japonicus)	347
I3SHF1	I3SHF1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	216
I3SJV9	I3SJV9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	126
I3SKR5	I3SKR5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	186
I3SMM0	I3SMM0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	76
I3SNL5	I3SNL5_LOTJA	unreviewed	Annexin		Lotus japonicus (Lotus corniculatus var. japonicus)	313
I3T261	I3T261_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	96
I3SEK3	I3SEK3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	131
I3SEF0	I3SEF0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	135
I3SGL5	I3SGL5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	71
I3SHQ7	I3SHQ7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	227
I3SJI6	I3SJI6_LOTJA	unreviewed	Rhomboid-like protein (EC 3.4.21.-)		Lotus japonicus (Lotus corniculatus var. japonicus)	284
I3SNH7	I3SNH7_LOTJA	unreviewed	Trehalose 6-phosphate phosphatase (EC 3.1.3.12)		Lotus japonicus (Lotus corniculatus var. japonicus)	178
I3T3F8	I3T3F8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	266
I3T996	I3T996_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	145
I3TA16	I3TA16_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	168
B0BLH4	B0BLH4_LOTJA	unreviewed	CM0216.210.nc protein	CM0216.210.nc	Lotus japonicus (Lotus corniculatus var. japonicus)	286
I3SAH0	I3SAH0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	77
I3SBE8	I3SBE8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	365
I3S351	I3S351_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	122
I3SM10	I3SM10_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	71
I3SMX8	I3SMX8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	79
I3SN60	I3SN60_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	180
I3STL3	I3STL3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	177
I3SW25	I3SW25_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	44
I3SXD3	I3SXD3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	236
I3SZ51	I3SZ51_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	272
I3T258	I3T258_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	47
I3T3Y1	I3T3Y1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	36
I3T4U2	I3T4U2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	146
I3T597	I3T597_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	315
I3T644	I3T644_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	213
I3T6E5	I3T6E5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	215
Q50HW5	Q50HW5_LOTJA	unreviewed	Beta-1,3-glucuronosyltransferase (EC 2.4.1.135)	pglcat1	Lotus japonicus (Lotus corniculatus var. japonicus)	403
I3S4D2	I3S4D2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	52
I3SB53	I3SB53_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	357
I3SJQ2	I3SJQ2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	154
I3SK71	I3SK71_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	308
I3SYQ1	I3SYQ1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	62
I3SYV5	I3SYV5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	136
I3SZI8	I3SZI8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	186
I3T5M7	I3T5M7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	245
I3T9E4	I3T9E4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	286
I3TA67	I3TA67_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	311
Q4VPF3	Q4VPF3_LOTJA	unreviewed	Phantastica transcription factor b	PHANb	Lotus japonicus (Lotus corniculatus var. japonicus)	341
B5U8K8	B5U8K8_LOTJA	unreviewed	Convicilin storage protein 2	lcp2	Lotus japonicus (Lotus corniculatus var. japonicus)	588
I3SFR1	I3SFR1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	195
I3T3N6	I3T3N6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	87
I3S3V3	I3S3V3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	213
I3SBH5	I3SBH5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	159
I3SGN2	I3SGN2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	133
I3SKX7	I3SKX7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	224
I3SP11	I3SP11_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	182
I3SS63	I3SS63_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	248
I3SUD6	I3SUD6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	33
I3SXJ0	I3SXJ0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	77
I3T2L0	I3T2L0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	191
I3T9U5	I3T9U5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	174
A1DS15	A1DS15_LOTJA	unreviewed	Truncated nodulation signaling pathway 2 protein	nsp2	Lotus japonicus (Lotus corniculatus var. japonicus)	243
I3T8X2	I3T8X2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	205
I3S400	I3S400_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	71
I3SAI2	I3SAI2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	38
I3SF98	I3SF98_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	181
I3SGC6	I3SGC6_LOTJA	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		Lotus japonicus (Lotus corniculatus var. japonicus)	443
I3SS48	I3SS48_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	362
I3SXL7	I3SXL7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	35
I3T031	I3T031_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	45
I3T266	I3T266_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	113
I3T3B6	I3T3B6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	352
I3T7V4	I3T7V4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	112
I3S1I1	I3S1I1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	55
I3S4W6	I3S4W6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	380
I3S8S4	I3S8S4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	174
I3SB04	I3SB04_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	84
I3SD68	I3SD68_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	228
I3SHQ5	I3SHQ5_LOTJA	unreviewed	Peroxidase (EC 1.11.1.7)		Lotus japonicus (Lotus corniculatus var. japonicus)	148
I3SML9	I3SML9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	93
I3SUR9	I3SUR9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	220
I3SVZ9	I3SVZ9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	191
I3T2S1	I3T2S1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	170
I3T7A7	I3T7A7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	61
I3T8F0	I3T8F0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	127
I3TA55	I3TA55_LOTJA	unreviewed	40S ribosomal protein S24		Lotus japonicus (Lotus corniculatus var. japonicus)	132
Q8H946	Q8H946_LOTJA	unreviewed	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	LjPEPC1	Lotus japonicus (Lotus corniculatus var. japonicus)	961
I3S0Z9	I3S0Z9_LOTJA	unreviewed	Reticulon-like protein		Lotus japonicus (Lotus corniculatus var. japonicus)	233
I3S5M2	I3S5M2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	70
I3SRE6	I3SRE6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	41
I3ST16	I3ST16_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	107
I3SYW5	I3SYW5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	300
I3T399	I3T399_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	245
I3T930	I3T930_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	253
Q70KK9	Q70KK9_LOTJA	unreviewed	Ammonium transporter	AMT1.3	Lotus japonicus (Lotus corniculatus var. japonicus)	506
I3S006	I3S006_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	71
I3SSL6	I3SSL6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	104
I3T6G8	I3T6G8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	88
I3RZ60	I3RZ60_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	65
I3S370	I3S370_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	104
I3S470	I3S470_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	283
I3SED0	I3SED0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	65
I3SLA8	I3SLA8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	220
I3SNI7	I3SNI7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	234
I3SSQ8	I3SSQ8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	236
I3SU25	I3SU25_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	153
I3SWQ5	I3SWQ5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	16
I3T0I2	I3T0I2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	338
I3T3S8	I3T3S8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	132
I3T7T7	I3T7T7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	271
I3SEN2	I3SEN2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	117
I3SHC9	I3SHC9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	89
I3SK45	I3SK45_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	244
I3SMX7	I3SMX7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	319
I3SP74	I3SP74_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	44
I3SR40	I3SR40_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	67
I3SRX6	I3SRX6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	171
I3SSR6	I3SSR6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	26
I3STW8	I3STW8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	305
I3SWY2	I3SWY2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	348
I3T4E6	I3T4E6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	208
U3TFS8	U3TFS8_LOTJA	unreviewed	Glycerol-3-phosphate acyl transferase	LjRAM2	Lotus japonicus (Lotus corniculatus var. japonicus)	503
I3S0G0	I3S0G0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	115
I3S4T4	I3S4T4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	257
I3S9M5	I3S9M5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	45
I3SCG6	I3SCG6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	82
I3SPM7	I3SPM7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	32
I3T302	I3T302_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	343
I3T6V7	I3T6V7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	157
C0JP25	C0JP25_LOTJA	unreviewed	Putative basic helix-loop-helix protein BHLH14		Lotus japonicus (Lotus corniculatus var. japonicus)	443
I3S2V7	I3S2V7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	273
I3S6N6	I3S6N6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	138
I3SI68	I3SI68_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	154
I3SMU2	I3SMU2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	310
I3STE6	I3STE6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	176
I3T1P9	I3T1P9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	61
I3T3H1	I3T3H1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	102
