"I3T4M4"	"I3T4M4"	""
"B3IX33"	"CBF-A01"	"Transcription factor CCAAT"
"I3S1Q2"	"I3S1Q2"	""
"I3SHK0"	"I3SHK0"	""
"I3RZM3"	"I3RZM3"	""
"I3S3R0"	"I3S3R0"	""
"I3S4V8"	"I3S4V8"	""
"I3SG76"	"I3SG76"	""
"I3SJS8"	"I3SJS8"	""
"I3SM62"	"I3SM62"	""
"I3SSP0"	"I3SSP0"	""
"I3STH8"	"I3STH8"	""
"I3SV99"	"I3SV99"	""
"I3SZJ6"	"I3SZJ6"	""
"I3T0P9"	"I3T0P9"	""
"I3T1V6"	"I3T1V6"	""
"I3T7F2"	"I3T7F2"	""
"I3SVT8"	"I3SVT8"	""
"I3T2E8"	"I3T2E8"	""
"I3T7I3"	"I3T7I3"	""
"I3T898"	"I3T898"	""
"D3KTZ2"	"LYS3"	"LysM type receptor kinase"
"F5BSM2"	"FRO1"	"Ferric reductase"
"Q05JY3"	"PTR1"	"Pterocarpan reductase"
"I3RZ80"	"I3RZ80"	""
"I3SQH8"	"I3SQH8"	""
"I3SQR7"	"I3SQR7"	""
"I3STQ0"	"I3STQ0"	""
"I3SUH4"	"I3SUH4"	""
"I3T1M9"	"I3T1M9"	""
"I3T4Z3"	"I3T4Z3"	""
"I3T910"	"I3T910"	""
"D3KTZ9"	"LYS12"	"LysM type receptor kinase"
"I3S4E8"	"I3S4E8"	""
"I3SEI1"	"I3SEI1"	""
"I3STF8"	"I3STF8"	""
"I3S4M8"	"I3S4M8"	""
"I3S7V7"	"I3S7V7"	""
"I3SDB1"	"I3SDB1"	""
"I3SHX4"	"I3SHX4"	""
"I3SKW8"	"I3SKW8"	""
"I3SS27"	"I3SS27"	""
"I3T1W7"	"I3T1W7"	""
"I3T2I5"	"I3T2I5"	""
"I3T5H9"	"I3T5H9"	""
"I3RZK6"	"I3RZK6"	""
"I3S507"	"I3S507"	""
"I3S9X5"	"I3S9X5"	""
"I3SDH2"	"I3SDH2"	""
"I3SIR8"	"I3SIR8"	""
"I3SIX2"	"I3SIX2"	""
"I3SU03"	"I3SU03"	""
"I3T1B7"	"I3T1B7"	""
"I3T3I9"	"I3T3I9"	""
"I3T7C2"	"I3T7C2"	""
"Q1WK57"	"Q1WK57"	"CYC2"
"Q8GSP3"	"Q8GSP3"	"Nascent polypeptide-associated complex subunit beta"
"I3SJN0"	"I3SJN0"	""
"I3S8Q9"	"I3S8Q9"	""
"I3SAM1"	"I3SAM1"	""
"I3SE84"	"I3SE84"	""
"I3SPY4"	"I3SPY4"	""
"I3SY41"	"I3SY41"	""
"I3T8X0"	"I3T8X0"	""
"I3TAN7"	"I3TAN7"	""
"H9D2I2"	"H9D2I2"	"MAP kinase kinase 2"
"I3SCF5"	"I3SCF5"	""
"I3SNG9"	"I3SNG9"	""
"I3STC0"	"I3STC0"	""
"I3SUC9"	"I3SUC9"	""
"I3SZ06"	"I3SZ06"	""
"I3T1I9"	"I3T1I9"	""
"I3T2T3"	"I3T2T3"	""
"I3T372"	"I3T372"	""
"I3T626"	"I3T626"	""
"I3TAS0"	"I3TAS0"	""
"I3RZL4"	"I3RZL4"	""
"I3S061"	"I3S061"	""
"I3S711"	"I3S711"	""
"I3S775"	"I3S775"	"Peroxidase "
"I3SLK0"	"I3SLK0"	""
"I3SMU1"	"I3SMU1"	""
"I3SNQ1"	"I3SNQ1"	""
"I3SQZ9"	"I3SQZ9"	""
"I3SSI8"	"I3SSI8"	""
"I3SSS0"	"I3SSS0"	""
"I3SXX3"	"I3SXX3"	""
"I3T6A4"	"I3T6A4"	""
"I3T8U9"	"I3T8U9"	""
"I3TA25"	"I3TA25"	""
"I3RZM5"	"I3RZM5"	""
"I3T4E9"	"I3T4E9"	""
"I3S9H2"	"I3S9H2"	""
"I3S1N4"	"I3S1N4"	""
"I3S375"	"I3S375"	""
"I3S546"	"I3S546"	"Amine oxidase "
"I3SCQ9"	"I3SCQ9"	"Aldose 1-epimerase "
"I3SGD4"	"I3SGD4"	""
"I3SN15"	"I3SN15"	""
"I3SRC9"	"I3SRC9"	""
"I3SUV0"	"I3SUV0"	""
"I3SZC7"	"I3SZC7"	""
"I3T0B6"	"I3T0B6"	"S-acyltransferase "
"I3T7V2"	"I3T7V2"	""
"I3T9X7"	"I3T9X7"	""
"A9JQS7"	"SBTS"	"Subtilase"
"I3RZH4"	"I3RZH4"	"Histone H3"
"I3S4X6"	"I3S4X6"	""
"I3S8R4"	"I3S8R4"	""
"I3SF20"	"I3SF20"	""
"I3SKU8"	"I3SKU8"	""
"I3SN74"	"I3SN74"	""
"I3SQ57"	"I3SQ57"	""
"I3SR42"	"I3SR42"	""
"I3STI1"	"I3STI1"	""
"I3SZZ2"	"I3SZZ2"	""
"I3T918"	"I3T918"	""
"I3TAC7"	"I3TAC7"	""
"I3S120"	"I3S120"	""
"I3SEW1"	"I3SEW1"	""
"I3T8U6"	"I3T8U6"	""
"I3T892"	"I3T892"	""
"A0PBZ8"	"LJPAL9"	"Phenylalanine ammonia-lyase "
"B0BLI7"	"CM0216.410.NC"	"CM0216.410.nc protein"
"I3SZ73"	"I3SZ73"	""
"I3SZS8"	"I3SZS8"	""
"I3T634"	"I3T634"	""
"Q4U3Z3"	"DHAR"	"Dehydroascorbate reductase"
"I3RZU3"	"I3RZU3"	"Peroxidase "
"I3S4S6"	"I3S4S6"	""
"I3SA37"	"I3SA37"	""
"I3S984"	"I3S984"	""
"I3SG04"	"I3SG04"	""
"I3SJK5"	"I3SJK5"	""
"I3SYM7"	"I3SYM7"	"Histone H2B"
"I3T4G3"	"I3T4G3"	""
"I3T8G1"	"I3T8G1"	""
"I3T8U7"	"I3T8U7"	""
"Q3C0I1"	"Q3C0I1"	"Putative uncharacterized protein"
"I3S155"	"I3S155"	""
"I3S5D1"	"I3S5D1"	""
"I3S6U1"	"I3S6U1"	""
"I3S8N4"	"I3S8N4"	""
"I3SFV2"	"I3SFV2"	""
"I3SKQ9"	"I3SKQ9"	""
"I3SUP5"	"I3SUP5"	""
"I3SXZ2"	"I3SXZ2"	""
"I3T0S5"	"I3T0S5"	""
"I3T383"	"I3T383"	""
"I3T8C6"	"I3T8C6"	""
"B5U8K1"	"LLP2"	"Legumin storage protein 2"
"I3RZY3"	"I3RZY3"	""
"I3S4W1"	"I3S4W1"	""
"I3SCT5"	"I3SCT5"	""
"I3SE57"	"I3SE57"	""
"Q1XF09"	"PLT2"	"Putative polyol transporter protein 2 "
"I3SLD7"	"I3SLD7"	""
"I3SMA8"	"I3SMA8"	""
"I3S1G4"	"I3S1G4"	""
"I3S7B6"	"I3S7B6"	""
"I3S8V4"	"I3S8V4"	""
"I3SAR2"	"I3SAR2"	""
"I3SEE5"	"I3SEE5"	"Profilin"
"I3SGP0"	"I3SGP0"	"Reticulon-like protein"
"I3SIK6"	"I3SIK6"	""
"I3SKZ0"	"I3SKZ0"	""
"I3SLB3"	"I3SLB3"	""
"I3SGW8"	"I3SGW8"	""
"I3SUZ8"	"I3SUZ8"	""
"Q3C0H8"	"Q3C0H8"	"Putative uncharacterized protein"
"I3S2K7"	"I3S2K7"	""
"I3S406"	"I3S406"	""
"I3S8D8"	"I3S8D8"	""
"I3SBM7"	"I3SBM7"	""
"I3SKY8"	"I3SKY8"	""
"I3SXX7"	"I3SXX7"	""
"I3T401"	"I3T401"	""
"I3SM85"	"I3SM85"	""
"I3SQI0"	"I3SQI0"	""
"I3SSR8"	"I3SSR8"	""
"I3STX2"	"I3STX2"	""
"Q9ZRY2"	"NDX3"	"NDX3 protein "
"I3RZW8"	"I3RZW8"	""
"I3SIF0"	"I3SIF0"	""
"I3SQP2"	"I3SQP2"	""
"I3SV87"	"I3SV87"	""
"I3SZB1"	"I3SZB1"	""
"I3T096"	"I3T096"	""
"I3T117"	"I3T117"	""
"I3T243"	"I3T243"	"Pyruvate kinase "
"I3S1E1"	"I3S1E1"	""
"I3SCU7"	"I3SCU7"	""
"I3SPI5"	"I3SPI5"	""
"A7DX11"	"PIN3"	"Parvulin-type peptidyl prolyl cis/trans isomerase "
"I3S1T8"	"I3S1T8"	""
"I3S3C8"	"I3S3C8"	""
"I3S201"	"I3S201"	""
"I3S9G1"	"I3S9G1"	""
"I3SDP1"	"I3SDP1"	""
"I3SJI2"	"I3SJI2"	""
"I3SR05"	"I3SR05"	""
"I3SUX8"	"I3SUX8"	""
"I3SZM8"	"I3SZM8"	""
"I3T069"	"I3T069"	""
"D3KU04"	"LYS20"	"LysM type receptor kinase"
"I3S651"	"I3S651"	""
"I3S9Z8"	"I3S9Z8"	""
"I3SE79"	"I3SE79"	""
"I3SJ26"	"I3SJ26"	""
"I3SNS3"	"I3SNS3"	""
"I3SPZ3"	"I3SPZ3"	""
"I3STE9"	"I3STE9"	""
"I3SW77"	"I3SW77"	""
"I3SXK5"	"I3SXK5"	""
"I3T2H4"	"I3T2H4"	""
"I3T388"	"I3T388"	""
"I3T4E4"	"I3T4E4"	""
"I3T4J4"	"I3T4J4"	""
"B0BLA8"	"CM0545.360.NC"	"CM0545.360.nc protein"
"I3S1S3"	"I3S1S3"	""
"I3S2C0"	"I3S2C0"	""
"I3S8A9"	"I3S8A9"	""
"I3S905"	"I3S905"	""
"I3SEB0"	"I3SEB0"	""
"I3SMW3"	"I3SMW3"	""
"I3SNS2"	"I3SNS2"	""
"I3SUY5"	"I3SUY5"	""
"I3SQQ9"	"I3SQQ9"	""
"I3T3T8"	"I3T3T8"	""
"I3SA98"	"I3SA98"	""
"I3SVB4"	"I3SVB4"	""
"I3S6A8"	"I3S6A8"	""
"I3S949"	"I3S949"	""
"I3SB40"	"I3SB40"	""
"I3T4T7"	"I3T4T7"	""
"I3SAW3"	"I3SAW3"	""
"I3SCE7"	"I3SCE7"	""
"I3SYM4"	"I3SYM4"	""
"I3S0L7"	"I3S0L7"	""
"I3S9V1"	"I3S9V1"	""
"I3SBK6"	"I3SBK6"	""
"I3SJD0"	"I3SJD0"	""
"I3T1J8"	"I3T1J8"	"Auxin-induced protein"
"I3T5H1"	"I3T5H1"	""
"I3SD71"	"I3SD71"	""
"I3SPQ5"	"I3SPQ5"	""
"L0GC85"	"UML"	"Auxin efflux carrier component"
"I3SCM0"	"I3SCM0"	""
"I3SDB6"	"I3SDB6"	""
"I3SH51"	"I3SH51"	""
"I3SQK9"	"I3SQK9"	""
"I3SWW3"	"I3SWW3"	""
"I3SXQ0"	"I3SXQ0"	""
"I3T0H6"	"I3T0H6"	""
"I3T7R6"	"I3T7R6"	""
"I3T8V7"	"I3T8V7"	""
"B0BLA9"	"CM0545.330.NC"	"CM0545.330.nc protein"
"I3SR29"	"I3SR29"	"Ribulose bisphosphate carboxylase small chain "
"I3SSC9"	"I3SSC9"	""
"I3SYD3"	"I3SYD3"	""
"I3S701"	"I3S701"	""
"I3SAL6"	"I3SAL6"	""
"I3SB93"	"I3SB93"	""
"I3SN77"	"I3SN77"	""
"I3STB5"	"I3STB5"	""
"I3SZF2"	"I3SZF2"	""
"I3T0H5"	"I3T0H5"	""
"I3T5S3"	"I3T5S3"	""
"I3S023"	"I3S023"	"Peroxidase "
"I3S469"	"I3S469"	""
"I3S8G7"	"I3S8G7"	""
"I3SCP0"	"I3SCP0"	""
"I3SGF1"	"I3SGF1"	""
"I3SHL4"	"I3SHL4"	""
"I3SR53"	"I3SR53"	""
"I3SSV3"	"I3SSV3"	""
"I3ST82"	"I3ST82"	""
"I3SWL2"	"I3SWL2"	""
"I3T0M1"	"I3T0M1"	""
"I3T493"	"I3T493"	""
"I3T6S3"	"I3T6S3"	""
"A9QY39"	"SBTM3"	"Subtilase"
"I3S1S5"	"I3S1S5"	""
"I3S9R9"	"I3S9R9"	""
"I3T5T3"	"I3T5T3"	""
"I3S060"	"I3S060"	""
"I3S3Y1"	"I3S3Y1"	""
"I3SWI6"	"I3SWI6"	""
"I3SZU5"	"I3SZU5"	""
"I3T2C2"	"I3T2C2"	""
"I3S0Z6"	"I3S0Z6"	""
"I3S2S6"	"I3S2S6"	""
"I3S4R4"	"I3S4R4"	""
"I3S742"	"I3S742"	""
"I3SFS1"	"I3SFS1"	""
"I3SBN5"	"I3SBN5"	"Nucleoside diphosphate kinase "
"I3SR23"	"I3SR23"	""
"I3SUJ1"	"I3SUJ1"	""
"I3SX00"	"I3SX00"	""
"I3T4A6"	"I3T4A6"	""
"I3T573"	"I3T573"	"Serine/threonine-protein phosphatase "
"I3S4T0"	"I3S4T0"	""
"I3SBA6"	"I3SBA6"	""
"I3SHD7"	"I3SHD7"	""
"I3SKS5"	"I3SKS5"	""
"I3SS61"	"I3SS61"	""
"I3SZ52"	"I3SZ52"	""
"I3T550"	"I3T550"	""
"I3T598"	"I3T598"	""
"I3T6N8"	"I3T6N8"	"Protein YIPF"
"I3RZ61"	"I3RZ61"	""
"I3S489"	"I3S489"	""
"I3SEC5"	"I3SEC5"	""
"I3SJ48"	"I3SJ48"	""
"I3SML8"	"I3SML8"	""
"I3T747"	"I3T747"	""
"I3SR90"	"I3SR90"	""
"I3SUQ0"	"I3SUQ0"	""
"I3SW09"	"I3SW09"	""
"I3T407"	"I3T407"	""
"I3T5M6"	"I3T5M6"	""
"I3T8V8"	"I3T8V8"	""
"I3T370"	"I3T370"	""
"I3T3Q8"	"I3T3Q8"	""
"I3S5N0"	"I3S5N0"	""
"I3S6Y6"	"I3S6Y6"	""
"I3S868"	"I3S868"	""
"I3SDH5"	"I3SDH5"	""
"I3SI70"	"I3SI70"	""
"I3SJG2"	"I3SJG2"	""
"I3SMV7"	"I3SMV7"	""
"I3ST70"	"I3ST70"	""
"I3SUL2"	"I3SUL2"	""
"I3SYY9"	"I3SYY9"	""
"I3SZA8"	"I3SZA8"	""
"I3T7U7"	"I3T7U7"	""
"I3SK28"	"I3SK28"	""
"I3SMU3"	"I3SMU3"	""
"I3ST13"	"I3ST13"	""
"I3SZL0"	"I3SZL0"	""
"I3T2W5"	"I3T2W5"	""
"I3T7H3"	"I3T7H3"	""
"I3TAF7"	"I3TAF7"	""
"I3RZ73"	"I3RZ73"	"Cytochrome b6-f complex iron-sulfur subunit "
"I3SCV5"	"I3SCV5"	""
"I3TA80"	"I3TA80"	""
"I3S127"	"I3S127"	""
"I3S6B5"	"I3S6B5"	""
"I3SDY5"	"I3SDY5"	""
"I3SEL7"	"I3SEL7"	""
"I3SHD3"	"I3SHD3"	""
"I3SIW1"	"I3SIW1"	""
"I3SMP9"	"I3SMP9"	""
"I3SRH9"	"I3SRH9"	""
"I3SST0"	"I3SST0"	"Histone H2A"
"I3T0R3"	"I3T0R3"	""
"I3T3S0"	"I3T3S0"	""
"I3T5D7"	"I3T5D7"	""
"I3T6L6"	"I3T6L6"	"Peroxidase "
"I3T8G9"	"I3T8G9"	""
"I3TAL4"	"I3TAL4"	""
"I3S0D1"	"I3S0D1"	""
"I3S953"	"I3S953"	""
"I3SGW3"	"I3SGW3"	""
"I3SYD2"	"I3SYD2"	""
"I3SYG9"	"I3SYG9"	""
"I3T4S0"	"I3T4S0"	""
"I3T8R6"	"I3T8R6"	""
"Q6W2J3"	"Q6W2J3"	"VDAC1.3"
"D7UPM8"	"NENA"	"WD40 repeat nucleoporin similar to SEH1"
"D0VY45"	"FEN1"	"Homocitrate synthase"
"I3SA67"	"I3SA67"	""
"I3SNX6"	"I3SNX6"	""
"I3SVE9"	"I3SVE9"	""
"I3T379"	"I3T379"	""
"I3T9K0"	"I3T9K0"	""
"B0BLJ5"	"CM0545.560.NC"	"CM0545.560.nc protein "
"I3S0K8"	"I3S0K8"	""
"I3S1H4"	"I3S1H4"	""
"I3SB66"	"I3SB66"	""
"I3SBL4"	"I3SBL4"	""
"I3T5B7"	"I3T5B7"	""
"I3T6B3"	"I3T6B3"	""
"I3T9N3"	"I3T9N3"	""
"Q8LKX1"	"Q8LKX1"	"Receptor-like kinase SYMRK"
"Q533S1"	"Q533S1"	"MADS box protein AGa "
"B0BLI5"	"CM0216.390.NC"	"Bifunctional dihydrofolate reductase-thymidylate synthase"
"I3S6I0"	"I3S6I0"	""
"I3S777"	"I3S777"	""
"I3SD57"	"I3SD57"	""
"I3SF30"	"I3SF30"	""
"I3SKB5"	"I3SKB5"	""
"I3SLT0"	"I3SLT0"	""
"I3SQV9"	"I3SQV9"	""
"I3SUP2"	"I3SUP2"	""
"I3T366"	"I3T366"	""
"I3T8H7"	"I3T8H7"	""
"I3SUT9"	"I3SUT9"	""
"I3T1S1"	"I3T1S1"	""
"I3T320"	"I3T320"	""
"I3T6P4"	"I3T6P4"	""
"Q533R9"	"Q533R9"	"MADS box protein AGL1 "
"B0BLH3"	"CM0216.180.NC"	"CM0216.180.nc protein"
"I3S0U4"	"I3S0U4"	""
"I3S8E3"	"I3S8E3"	""
"I3SGH4"	"I3SGH4"	""
"I3SHC0"	"I3SHC0"	""
"I3SUK7"	"I3SUK7"	""
"I3SV25"	"I3SV25"	""
"I3RZH0"	"I3RZH0"	""
"I3S0G7"	"I3S0G7"	""
"I3S5W1"	"I3S5W1"	""
"I3S3F2"	"I3S3F2"	""
"I3SIW2"	"I3SIW2"	""
"I3SXL0"	"I3SXL0"	""
"I3T9P4"	"I3T9P4"	""
"I3T6H4"	"I3T6H4"	""
"I3RZT0"	"I3RZT0"	""
"I3SC13"	"I3SC13"	""
"I3SHW0"	"I3SHW0"	""
"I3SRX5"	"I3SRX5"	""
"I3SS23"	"I3SS23"	""
"I3SUZ9"	"I3SUZ9"	""
"I3T017"	"I3T017"	""
"I3T1M3"	"I3T1M3"	""
"I3T4D9"	"I3T4D9"	"Profilin"
"I3T7S8"	"I3T7S8"	""
"I3T995"	"I3T995"	"Histone H2B"
"I3TAN8"	"I3TAN8"	""
"I3RZT5"	"I3RZT5"	""
"I3S4A4"	"I3S4A4"	""
"I3S5N4"	"I3S5N4"	""
"I3S8A6"	"I3S8A6"	""
"I3SCA2"	"I3SCA2"	""
"I3SR49"	"I3SR49"	""
"I3SVY1"	"I3SVY1"	""
"I3SWL3"	"I3SWL3"	""
"I3SYA6"	"I3SYA6"	""
"I3SZG7"	"I3SZG7"	""
"I3T3H2"	"I3T3H2"	"Imidazoleglycerol-phosphate dehydratase "
"I3T726"	"I3T726"	""
"I3SE06"	"I3SE06"	""
"I3S099"	"I3S099"	""
"I3SF70"	"I3SF70"	""
"I3SFH7"	"I3SFH7"	""
"I3SGR0"	"I3SGR0"	""
"I3SIP7"	"I3SIP7"	""
"I3S956"	"I3S956"	""
"I3SBF7"	"I3SBF7"	""
"I3SDZ1"	"I3SDZ1"	""
"I3SEP2"	"I3SEP2"	""
"I3SGR1"	"I3SGR1"	""
"I3SM22"	"I3SM22"	""
"I3SS07"	"I3SS07"	""
"I3SWV4"	"I3SWV4"	""
"I3SYK1"	"I3SYK1"	""
"I3T0G4"	"I3T0G4"	""
"I3T286"	"I3T286"	""
"I3T9N1"	"I3T9N1"	""
"I3RZT8"	"I3RZT8"	""
"B0BLJ4"	"CM0545.570.NC"	"CM0545.570.nc protein"
"Q8GSP0"	"Q8GSP0"	"Putative uncharacterized protein "
"I3S8I6"	"I3S8I6"	""
"I3S9R2"	"I3S9R2"	""
"I3SHM9"	"I3SHM9"	""
"I3T8N8"	"I3T8N8"	""
"I3S3M6"	"I3S3M6"	""
"I3SA29"	"I3SA29"	""
"I3SMY7"	"I3SMY7"	"Hexosyltransferase "
"I3S206"	"I3S206"	""
"I3SAI5"	"I3SAI5"	""
"I3SKM5"	"I3SKM5"	""
"I3SLP1"	"I3SLP1"	""
"I3SSN6"	"I3SSN6"	""
"I3SVU2"	"I3SVU2"	""
"I3SD19"	"I3SD19"	""
"I3SM98"	"I3SM98"	""
"I3SS09"	"I3SS09"	""
"I3T3A2"	"I3T3A2"	""
"I3T3J4"	"I3T3J4"	"Adenylyl cyclase-associated protein"
"I3T4H5"	"I3T4H5"	""
"I3T6A0"	"I3T6A0"	""
"I3RZA7"	"I3RZA7"	""
"I3RZV8"	"I3RZV8"	""
"I3S833"	"I3S833"	""
"I3S9G6"	"I3S9G6"	""
"I3SBS5"	"I3SBS5"	""
"I3SH56"	"I3SH56"	""
"I3SL57"	"I3SL57"	""
"I3SNI2"	"I3SNI2"	""
"I3SSY9"	"I3SSY9"	""
"I3STF4"	"I3STF4"	""
"I3SUS0"	"I3SUS0"	""
"I3SXY1"	"I3SXY1"	"Annexin"
"I3T279"	"I3T279"	"Aspartate aminotransferase "
"I3T8T5"	"I3T8T5"	""
"I3S1S7"	"I3S1S7"	""
"I3S575"	"I3S575"	""
"I3SCF6"	"I3SCF6"	""
"I3SFD1"	"I3SFD1"	""
"I3SJA3"	"I3SJA3"	""
"I3SK81"	"I3SK81"	""
"I3SLD9"	"I3SLD9"	""
"I3SMP1"	"I3SMP1"	""
"I3S185"	"I3S185"	""
"I3SB69"	"I3SB69"	""
"I3SIC7"	"I3SIC7"	""
"I3SPQ8"	"I3SPQ8"	""
"I3SQ45"	"I3SQ45"	""
"I3SRP9"	"I3SRP9"	""
"I3SXR0"	"I3SXR0"	""
"I3T6J6"	"I3T6J6"	""
"I3TAI2"	"I3TAI2"	""
"D3GBU8"	"ARF4"	"Auxin response factor"
"I3S022"	"I3S022"	""
"I3S5C4"	"I3S5C4"	""
"I3S8Z5"	"I3S8Z5"	""
"I3SH15"	"I3SH15"	""
"I3SSD3"	"I3SSD3"	""
"I3SSH7"	"I3SSH7"	"DNA-directed RNA polymerase subunit"
"I3SWT1"	"I3SWT1"	""
"I3SYY6"	"I3SYY6"	""
"I3T168"	"I3T168"	""
"I3T603"	"I3T603"	""
"Q1W5W5"	"IPT1"	"Adenylate isopentenyltransferase"
"I3SBR5"	"I3SBR5"	""
"I3S2I7"	"I3S2I7"	""
"I3SPL1"	"I3SPL1"	"Flavin-containing monooxygenase "
"Q1W5W4"	"IPT2"	"Adenylate isopentenyltransferase"
"I3RZK3"	"I3RZK3"	""
"I3S059"	"I3S059"	"60S ribosomal protein L18a"
"I3S6Y4"	"I3S6Y4"	""
"I3S8K8"	"I3S8K8"	""
"I3SVN0"	"I3SVN0"	""
"I3SY44"	"I3SY44"	"Non-specific lipid-transfer protein"
"I3S0L6"	"I3S0L6"	"Methylenetetrahydrofolate reductase "
"I3SGA4"	"I3SGA4"	""
"I3SKR6"	"I3SKR6"	""
"I3T166"	"I3T166"	""
"I3T486"	"I3T486"	""
"I3T9D7"	"I3T9D7"	""
"I3TA81"	"I3TA81"	""
"I3RZR9"	"I3RZR9"	""
"I3S288"	"I3S288"	""
"I3S310"	"I3S310"	""
"I3S217"	"I3S217"	""
"I3SK38"	"I3SK38"	""
"I3SKS3"	"I3SKS3"	""
"I3SM87"	"I3SM87"	""
"I3SQR3"	"I3SQR3"	""
"I3SXY3"	"I3SXY3"	""
"I3T5N2"	"I3T5N2"	""
"I3T7L9"	"I3T7L9"	""
"I3T8I3"	"I3T8I3"	""
"A0A023IZ17"	"A0A023IZ17"	"Cytochrome P450"
"I3SB52"	"I3SB52"	""
"I3SDA2"	"I3SDA2"	""
"I3SPK7"	"I3SPK7"	""
"I3T089"	"I3T089"	""
"I3TAU0"	"I3TAU0"	""
"I3S188"	"I3S188"	""
"I3S245"	"I3S245"	""
"I3SB72"	"I3SB72"	""
"I3SBS9"	"I3SBS9"	""
"I3SHH6"	"I3SHH6"	""
"I3SQX8"	"I3SQX8"	""
"I3ST18"	"I3ST18"	""
"I3SXT3"	"I3SXT3"	""
"I3STS9"	"I3STS9"	"Pyruvate kinase "
"I3T7Q3"	"I3T7Q3"	""
"I3T8X4"	"I3T8X4"	""
"I3SY83"	"I3SY83"	""
"I3T3N0"	"I3T3N0"	""
"I3SAS6"	"I3SAS6"	""
"I3SJB5"	"I3SJB5"	""
"I3SNQ6"	"I3SNQ6"	""
"I3SX79"	"I3SX79"	""
"I3T187"	"I3T187"	""
"H8WVC8"	"SINA6"	"E3 ubiquitin-protein ligase "
"I3S5J3"	"I3S5J3"	""
"I3S9D9"	"I3S9D9"	""
"I3SDG2"	"I3SDG2"	""
"I3SFQ2"	"I3SFQ2"	""
"I3SH07"	"I3SH07"	""
"I3SQT8"	"I3SQT8"	""
"I3STT7"	"I3STT7"	""
"I3SV13"	"I3SV13"	""
"I3SYX9"	"I3SYX9"	""
"I3T479"	"I3T479"	""
"I3S3J0"	"I3S3J0"	""
"I3S950"	"I3S950"	""
"G9JLT7"	"CCMFC_LOJAMP020"	"Cytochrome c biogenesis FC"
"I3RZT1"	"I3RZT1"	""
"I3S2P2"	"I3S2P2"	""
"I3S881"	"I3S881"	""
"I3SAV3"	"I3SAV3"	""
"I3SBE9"	"I3SBE9"	""
"I3SDR5"	"I3SDR5"	""
"I3SFJ6"	"I3SFJ6"	""
"I3SIH7"	"I3SIH7"	""
"I3SKR9"	"I3SKR9"	""
"I3SLL1"	"I3SLL1"	""
"I3SMW1"	"I3SMW1"	""
"I3SPV8"	"I3SPV8"	""
"I3SVA8"	"I3SVA8"	""
"I3SWM6"	"I3SWM6"	""
"I3SXB6"	"I3SXB6"	""
"I3T3S5"	"I3T3S5"	""
"I3T5D5"	"I3T5D5"	""
"I3T8P9"	"I3T8P9"	"Proteasome subunit beta type "
"A2A1E8"	"NUP85"	"Nucleoporin"
"I3S668"	"I3S668"	""
"I3SLX6"	"I3SLX6"	""
"I3SR20"	"I3SR20"	""
"I3SZA1"	"I3SZA1"	""
"I3TA34"	"I3TA34"	""
"I3RZV0"	"I3RZV0"	""
"I3SHY0"	"I3SHY0"	""
"I3S3G6"	"I3S3G6"	""
"I3SBV3"	"I3SBV3"	""
"I3SHT9"	"I3SHT9"	""
"I3SL93"	"I3SL93"	""
"I3SPC2"	"I3SPC2"	""
"I3ST63"	"I3ST63"	""
"I3SVS5"	"I3SVS5"	"Proteasome subunit alpha type "
"I3T0U5"	"I3T0U5"	""
"I3T469"	"I3T469"	""
"I3S018"	"I3S018"	""
"I3SA78"	"I3SA78"	""
"C0JP14"	"C0JP14"	"Putative basic helix-loop-helix protein BHLH9"
"I3S981"	"I3S981"	""
"I3SGG9"	"I3SGG9"	""
"I3SU37"	"I3SU37"	""
"I3T171"	"I3T171"	""
"I3T4M5"	"I3T4M5"	""
"I3SAQ9"	"I3SAQ9"	""
"I3SFH5"	"I3SFH5"	""
"I3T2N6"	"I3T2N6"	""
"I3T933"	"I3T933"	""
"Q9SPM8"	"LNP"	"Nod factor binding lectin-nucleotide phosphohydrolase"
"Q8GZD1"	"CCDA"	"Chloroplast biogenesis protein"
"I3RZZ8"	"I3RZZ8"	""
"I3SI63"	"I3SI63"	""
"H8WVC4"	"SINA2"	"E3 ubiquitin-protein ligase "
"Q8GSP6"	"Q8GSP6"	"Putative uncharacterized protein"
"I3SJT8"	"I3SJT8"	""
"I3SSZ8"	"I3SSZ8"	""
"I3T1S2"	"I3T1S2"	""
"I3T5D8"	"I3T5D8"	""
"I3TA20"	"I3TA20"	""
"I3S606"	"I3S606"	""
"I3SNA7"	"I3SNA7"	""
"I3SWF8"	"I3SWF8"	""
"I3SYR2"	"I3SYR2"	""
"I3SZE2"	"I3SZE2"	"Nascent polypeptide-associated complex subunit beta"
"I3T4F1"	"I3T4F1"	""
"Q9ZPL9"	"NPP2C1"	"Nodule-enhanced protein phosphatase type 2C"
"Q7X9C0"	"Q7X9C0"	"NIN-like protein 2"
"I3S4M5"	"I3S4M5"	""
"I3SNA8"	"I3SNA8"	""
"I3SZ57"	"I3SZ57"	""
"I3T682"	"I3T682"	""
"I3S405"	"I3S405"	""
"I3T3E7"	"I3T3E7"	""
"I3T7K1"	"I3T7K1"	""
"I3T989"	"I3T989"	""
"Q94FN0"	"PLP-IV"	"Phosphatidylinositol transfer-like protein IV"
"A0A0A1H7M6"	"PLENTY"	"Hyp O-arabinosyltransferase homolog"
